	H800_swab_1	H800_swab_2	H801_swab_1	H802_swab_1	H802_swab_2	H803_swab_1	H803_swab_2	H804_swab_1	H804_swab_4	H805_swab_1	H805_swab_2	H806_swab_1	H806_swab_2	H807_swab_1	H807_swab_2	H809_swab_1	H809_swab_2	H810_swab_1	H813_swab_3	H813_swab_4	H814_chip	H814_chip_2	H815_chip	H817_chip	H817_swab_1	H817_swab_2	H818_swab_1	H818_swab_2	H819_swab_1	H819_swab_2	H820_swab_1	H820_swab_2	H821_chip	H821_swab_1	H821_swab_2	H822_swab_1	H822_swab_2	H823_chip	H823_swab_1	H825_swab_1	H825_swab_2	H827_chip	H827_swab_1	H827_swab_2	H831_chip	H831_chip_2	H831_swab_1	H831_swab_2	H833_swab_1	H834_swab_1	H834_swab_2	H835_chip	H835_chip_2	H837_swab_1	H837_swab_2	H838_chip	H840_chip	H840_swab_1	H840_swab_2	H841_chip	H841_swab_1	H841_swab_2
Carbohydrates; Amino sugars and nucleotide sugars 	380.446163752389	347.308212274535	404.246835346625	160.066664468496	218.662051671933	286.983931760868	468.315703539285	222.63925920804	427.515011997329	511.076617344412	398.530896720624	475.594162420168	488.012847981768	373.85709209408	277.416496056441	84.8193661157876	322.466343205169	323.170218154205	184.624940615989	197.941526361494	415.525384646127	323.188667190569	227.024474788498	249.020065335392	210.845034523363	223.547815887566	312.759918573674	195.136210733777	124.28080299601	220.562343517723	217.759140316046	97.7421042540328	345.082541705862	184.628824620507	404.23782148499	171.264858855235	208.598075917684	304.559168089311	267.048850068806	351.750091312286	206.154219341829	332.470145448418	281.248250013335	131.600250525125	404.454141281079	396.965903820555	567.51948808503	764.481783012017	655.400261878123	190.941719031101	197.445400041383	375.77035278741	377.56593718389	257.958458440697	268.562761275653	356.520151651102	408.654870233968	377.925081400189	635.494223932151	430.639671574671	414.701669732436	513.847683778533
Carbohydrates; C-1 compound metabolism	1832.91417721912	1370.25069570445	2180.52374833245	769.189265341961	817.999608064021	690.828515653695	850.75958857325	1045.19242234317	1559.94786437754	1028.49837041524	1423.72108341208	1390.30794284492	1423.38979662251	747.394497653203	569.53419026053	695.52673444415	1157.51335819593	1445.44687830192	812.614551351662	785.173997630056	1935.3134968994	1608.52962418295	1709.12005651645	1479.54813215371	662.738548415403	904.277382979266	702.226811479551	607.730511662773	817.809360167296	1144.98961807009	663.809187783582	569.179748386116	2121.90256807288	744.70160330782	966.398988110558	742.58186046472	918.277806822635	1672.88978327971	1049.93089497887	1555.34987961405	1045.76042953276	1282.67624093036	350.726460604611	576.636508497841	1558.12613205993	1173.61772582425	782.269552952763	992.495319082146	1384.55230438288	1519.30482232751	1706.11188403302	2094.15369345557	2088.51198259772	612.834119562769	636.830717396875	2020.57040363878	1782.73450870358	1224.86399491483	1343.27045378517	1501.29352126556	1507.45663971439	1387.44645785336
Carbohydrates; CO2 fixation	4046.34932427894	2148.62801374222	4688.44865332888	1754.28534697261	1683.53555998106	1558.22054450593	2203.19825804754	2064.04500742971	2470.23878148295	2389.86384904674	2663.51881126973	2830.79519507127	3050.78293022006	2275.39827152009	2243.52769040287	1338.43921922157	2406.70036622188	2944.95719790315	1745.59954845224	1682.38098488891	4195.07975029962	3660.0446996358	3777.57024200278	2735.64120554157	1478.71709503832	1989.60673262935	1332.40888226896	1224.55776731692	1468.53188353224	3232.55806430381	1615.04301020105	1291.11787147639	4271.60944270354	2124.60406194077	2586.55065717631	1534.96673623058	2023.99548342266	4047.68830689887	2389.97437719506	3168.88104292157	2237.92489062105	2410.66053260227	1419.78917829979	1877.79337642256	3084.69180525824	2400.04787528493	1822.27351064183	2255.29706317525	2337.24434912472	3018.85730380991	3262.13414339094	4813.93861744311	4791.62554587854	1242.11483039444	1329.06106112892	4493.05072689643	3924.62994088402	2541.03651258959	2706.07160605128	2983.96796116692	2961.01703803333	2758.90873362737
Carbohydrates; Carboxylic acids	352.358677768079	91.3172635420206	386.126638469658	63.0474814479531	65.3440366737145	134.434848821979	78.5405005656631	73.5210863986722	78.261597517064	109.497654723269	177.195865546911	117.822818534991	179.080005127464	128.331309032521	65.6566488310852	20.0951465527798	268.659755713985	205.700558261743	53.8280819489356	54.9655110771996	56.9144664697794	39.9365741647606	105.626591608671	20.9549234176561	29.4885045167728	63.5670440834639	27.8706004572372	13.9426730335033	34.8652532144647	217.818643334901	22.0250576949931	30.3197445239564	162.023777172591	106.968994851322	249.518242539034	49.7338604546219	62.4887901788627	58.4162287436439	86.0335770716356	77.2773336776563	68.7502160721067	32.6042376892552	23.9368254264012	111.752809531319	30.8743619298534	204.799829776769	64.7667739886939	78.0109851471407	46.6132996052911	78.3621033159444	96.0413231338584	72.3383363484284	56.5410837794948	5.38412558534707	13.5805047019015	192.445291904808	134.369211843489	702.577418929481	488.132198958004	39.1546813414306	232.595535319985	230.965486962698
Carbohydrates; Di- and oligosaccharides	1901.61476862286	3417.98915380528	1839.81771699663	2251.7243136467	2329.10770954464	2961.18607385951	3822.47860490124	2279.09105392409	3845.04889194653	4052.85376038259	3505.93108449508	2174.34024287714	3082.45826527724	3052.74544023421	2844.5412563418	1706.43489559214	2126.85604271734	1112.97918336441	2224.0051068602	1990.7227225732	4735.72925458787	3725.74597078331	3150.96696982489	3154.78089669486	2611.8707890347	2560.27124313748	3604.10268945576	2102.21502825635	1964.2557647538	1443.37799574013	2210.46320969879	1749.41800156371	3497.19647545756	1317.09364052709	3558.81926973002	2569.96698374724	2632.47941527036	3633.72786144136	2624.02410068489	3550.33421064579	2970.22362070277	2851.0890001547	3226.36910924959	1620.10506716889	4487.07393380536	2665.55622603124	4481.47710648503	5662.32464732826	3463.08647082735	2916.81566375181	2948.28403986121	3621.81667370975	3954.53480052312	2954.9140384631	3044.15293688672	2872.79807882816	4098.64707965126	2648.32077251567	3873.47044525199	2973.38589334122	2522.40529356583	3476.38127974092
Carbohydrates; Monosaccharides	3285.79582435067	4148.42935864254	3281.63886541979	1475.10457122548	1708.19828471581	1398.58777914834	3979.12835203611	1965.56495256068	4191.6381923242	3807.88644105161	4096.44734610098	3490.91878718137	5516.21613418829	2620.68582613306	2218.96878994538	1150.38434281367	6996.50148336624	4223.70363347775	1692.02645394061	1675.38537438818	4425.97801916351	3925.51078490184	2685.1730334847	1930.97901677027	1635.71888207732	1985.67414798443	2691.46617063085	1036.87238502617	1591.7505439013	3776.55753010096	1718.03975849731	1293.30902002394	2791.53567911841	2349.55420774452	4240.5228654687	1651.47248245084	1861.99104231943	3485.42217050852	2292.41872588992	3012.42102358566	2105.79590392995	1945.26828208171	2109.50833067664	1578.98109841919	2934.09352873373	3327.83100024442	3175.36903936182	4147.85080684526	3450.7091039355	1751.02028913038	1694.83263544096	4162.55134843673	4098.95871884079	1301.51379839584	1342.01885000547	2971.83273959233	3715.45028422825	6065.94006647265	5632.68126745149	2231.2552759002	3902.51276812655	4234.89610432947
Carbohydrates; Polysaccharides	2852.29014219019	1643.91100091326	3352.10772765888	790.741312486689	939.665202549829	177.178236652556	1199.08213467594	1274.25068611327	2370.74995902554	1438.84087385939	1888.77179112085	1587.48944312021	1821.06590566182	937.725421822281	479.144583070389	413.272553447301	2228.12823793468	2582.89014937856	1054.80583010757	1088.19043825309	1895.74241626578	2424.65896278925	2893.81071631687	894.328649598785	736.388538397325	1268.86388214063	704.93201115508	342.887737065399	727.112495470713	2448.18330505154	615.706935434872	517.623679707958	1595.9219861623	1340.51963214495	1293.31338811264	862.188048970566	1178.85977197478	2844.5126894354	1882.63092559216	1233.99185359954	872.681314141261	261.206217441977	505.271739346107	802.862718197599	638.070146550303	1481.14162606413	789.846710221433	947.722222388921	1163.94527380634	1408.6633505134	1356.9632698206	2618.0380990383	2643.03866176511	59.4901745003922	74.9908845002562	1248.74910560264	1120.70872809117	2301.62191769708	1874.1663930488	769.389488359111	1974.43757653257	1675.48595804193
Carbohydrates; Sugar acids	217.718719691166	207.166028803115	181.620226154973	67.9434031451792	73.151334480412	180.754548335962	299.329478445343	93.7018104974559	194.044100280365	181.329539809876	335.508404653878	224.993685807521	1016.62380326225	193.622390636128	26.6860888506667	24.8875745957947	1387.2564779219	501.367930456674	75.8997009488577	62.9534566690846	53.6550998976867	123.303094532452	69.9330799381563	59.3608322388684	70.291329497685	83.7448492325495	40.8349986207471	84.5232044506644	39.6027465187513	403.377842380517	18.6857747541393	35.1177659512011	62.5001221898796	207.851111963428	203.110995680798	74.9465649145258	108.202599788082	95.9695186502722	108.305930698787	68.4842193475212	57.107322337298	89.6350596505991	16.4644414363832	124.623466705299	51.457269883089	269.049127024107	59.6682204634733	74.0181611229172	28.4945557562863	43.0900660925262	19.9168149958312	61.0424844470709	63.1268350151746	137.78065637257	129.942243769658	65.9361737837783	124.426662403921	286.117845152001	272.902896886568	88.0593935300529	328.55674146938	321.045377180006
Carbohydrates; Sugar alcohols	2370.95696744575	1101.08060096903	2161.88662822545	689.558930744015	835.493085202971	760.734637041124	1883.0117681375	1017.49050363069	1691.37489683693	1862.46003149177	2136.13360865908	1507.64257436096	2915.07610571047	1903.21137846578	1625.91837300308	510.244856055616	3718.81825532929	2971.91281369509	929.815199141393	781.903749126361	2298.61197681852	2204.05898778628	2732.99818499917	1115.28285848791	935.903661857483	1061.50562384648	1280.04870501651	445.672442537993	987.556611359036	2665.33299674071	1082.56710999552	484.740822760327	1746.74502459119	1458.30435397512	2263.30688686922	773.583401868617	1161.95228760917	2904.12108611259	1528.31049251571	1284.90047683132	942.467247754193	633.814679321386	699.50647935218	512.296537100878	1763.26911466052	1584.53894272091	1480.65023216086	2092.42088870287	968.715808833311	1234.19403649488	1174.1890303621	2281.38804924304	2307.90423790847	379.683828846469	412.405700508476	1450.00691961762	1519.82647323165	2037.74331301289	1737.38322803941	726.628454788864	1722.46322602389	2131.46204060442
Cell Cycle, Cell Division and Death; 	10678.7011181269	7853.65402781427	12122.9608075662	3184.25418293223	4135.89276755015	3896.50791691992	8554.32813698423	5116.95488936506	8202.51650244689	8709.2105983424	9181.23677541977	9675.4824820734	9751.16876331516	7795.40283586072	8064.82558929616	2457.11421400442	7637.69302281367	6328.09355012041	3860.65483955375	3849.02149425928	10063.4827419854	9007.28458638815	8649.80009236804	7010.61047394409	3685.73788924469	4604.88128103051	4806.06802368306	2660.84692692943	3114.99120242432	5165.97608891227	4505.25160265436	2390.00856267088	8770.35764814171	3516.25104204425	6290.97213531953	3440.8800691869	4218.79366000087	9419.95466582708	5521.5769939011	6925.80559387514	4299.64208458937	6401.4883701537	4834.33165643267	3492.03119918317	7015.34112739446	7151.2709392035	6276.96554286466	8370.84259487381	9540.3481352428	6860.49123838978	8071.8931326622	10913.3601426539	10634.1699357695	3225.41486158704	3393.3375236366	9981.89121351599	8180.29207799551	6834.63506006544	8316.71787597509	7509.74938685601	8635.79708474924	8372.65939266408
Cell Cycle, Cell Division and Death; Programmed Cell Death and Toxin-antitoxin Systems	464.545808454275	419.026975395549	442.773702806863	160.666165084483	243.260650757347	474.399899208328	588.857729698632	325.553124057493	578.574955499409	640.59771720861	632.115693017718	729.885648704366	988.881510074676	740.971407986579	816.147458640802	90.9900303615178	1029.00200566526	616.612429271393	272.298511032425	212.988422991846	927.437942786389	899.004199205654	1004.8346653851	930.536009077817	252.745883124122	249.425503098075	325.632937719291	101.169395791884	153.892665058817	506.386411471376	194.649407736719	97.7108467854514	751.182635091527	304.707644594619	603.370328206044	161.62063921783	242.322942067651	892.139003601909	379.276438811705	543.365555897489	301.929520349917	416.355583411891	543.255701799054	156.178767569782	754.706624951972	489.724268281137	503.065694609765	711.947257330019	683.02002203295	689.077428230694	880.448261116159	850.330785183645	765.167916738641	106.329124947783	110.543100061332	733.395336472201	700.097057301398	720.007032705469	651.60727561738	753.109384011885	671.81551089321	545.396719834006
Cell Cycle, Cell Division and Death; Stationary phase, Dormancy, Persistence	647.127668426701	555.379848442699	765.657679709596	113.022518908415	161.628699152206	126.822619134409	399.49802034814	277.880273102647	468.504978102318	462.428882027411	751.874773976468	704.528872814604	601.991726162763	437.29366558419	428.190806020622	51.097198306904	613.39416444514	863.636113248067	189.100087107441	204.343612564211	311.589518171026	242.465896278925	319.827605131835	236.9280439534	90.8597841209778	250.7892444116	120.07774069947	46.8609840004086	88.3770103240929	607.777515388956	122.32196020929	79.9878620997985	200.238661268163	349.413457790813	430.698494443014	145.398064805343	218.684264866826	382.685906667545	335.652400528797	240.848398798331	128.214688674734	108.343935029385	162.353093245713	156.955445157867	133.788901696031	545.204741648017	202.213176075768	280.696391283914	759.98929521964	250.758730611022	301.114059500999	331.974614405624	315.826928770576	7.41420572408448	20.8896869073152	202.666976261719	184.564607072379	716.406152264843	722.755648224924	196.945471181518	707.17127608824	674.480608107015
Cell Envelope, Capsule and Slime layer; Capsule and Slime layer	1573.63407493015	1795.43891629366	1354.57480275938	900.549841981618	998.724925588584	1055.6582679931	1597.99208139256	1316.24036961439	2378.07237790404	1882.18689576942	2143.11116855807	1775.71119834967	2134.88213483749	1572.22164102336	1428.44633640916	635.575112187428	1936.48670661326	1551.01700008564	1016.34717442567	944.688931100192	2574.20030967053	2544.33930113397	2714.64015236291	2173.88436674773	827.927627191839	1164.99689066975	906.708305039135	740.661996755369	955.017956279772	1960.5475083667	1036.74078027529	626.024580748247	2457.97156983698	1105.89595833254	1289.9134039251	861.669387621676	1137.67759218769	2794.44163622656	1419.55402168199	1963.6821199218	1252.71822282868	1768.04855978365	570.609824013303	728.834248658981	1337.88901696031	1701.06871599487	1133.69618880599	1384.3802172972	1520.95530397489	1928.36227422174	2113.08773508835	3095.15692967974	2937.18079988162	1635.27368392992	1438.67229566437	2817.65146075445	2377.71726015002	3486.46373254084	2869.47067774988	2056.47083916476	2409.6026780676	1729.72842582845
Cell Envelope, Capsule and Slime layer; Cell wall of Mycobacteria	757.627261767607	605.542041164222	760.649315634344	274.771115660651	395.302565333772	266.611881593229	498.294390444049	550.919677398977	573.324625367375	459.741012032192	593.44146940971	645.991170052177	484.550758336029	433.061081103516	358.565971760566	176.328300755066	530.819929422619	477.438388768825	448.80596167176	369.922816035822	1037.45045377608	1234.17815145064	1477.07548263804	1548.90549343281	304.854119655422	446.121530836899	331.298436828631	186.750203001918	220.338959047622	347.766993478484	277.302581237284	177.52991855491	746.608660688188	297.742898432456	413.241859211485	291.914132962737	407.677079132974	1370.75468998861	517.729381148299	451.41531076205	340.543927423767	470.224379385264	208.552741109813	185.408473827655	498.106372468301	426.156528908867	346.161495925698	367.415699756456	510.410676333916	481.183313577368	492.456399640819	975.09384346897	980.075436085975	197.353210936563	181.930182338254	830.345699047545	483.072761314337	322.657483576269	453.208563589716	443.952263230757	495.794175190841	481.04930935364
Cell Envelope, Capsule and Slime layer; Gram-Negative (Diderm) cell wall components	4066.90779749197	3423.54517736924	4442.68061372699	1329.36930203805	1823.71743571273	2286.95796400372	3027.05674505433	2409.48452074265	2378.33982795528	3329.07612688435	5393.51229896183	4936.99979417198	5520.66232830182	2749.15903684181	2202.79814143643	417.182513705844	6718.89780523725	4491.3897863221	1738.05753471024	1765.1975650019	2657.47653297539	1785.38050541407	2343.24389088919	1777.80196182056	1191.16854034478	2355.13115183696	934.624595005318	1661.00424108908	679.703843614294	2757.01132213628	969.109643437017	764.91714238969	1855.33313196449	1859.26954363058	2768.70184983831	1724.80831573187	2208.98138289872	2206.02728316048	3042.3995877286	2119.35745747106	1412.65443977108	2024.20989640209	1074.3697638588	1456.32373555116	2194.4810362808	4266.95957031939	1434.60676017716	1839.97437417609	4869.82149668349	2112.68594090782	1838.07889408662	2551.14758000587	2588.11670902112	2124.16699780507	2172.64005718026	2129.4818194935	1969.03021338065	7025.03879821891	6114.21391701842	2503.1999936117	5742.2999185839	4964.728022063
Cell Envelope, Capsule and Slime layer; Gram-Positive (Monoderm) cell wall components	14.8606380490386	13.1788281344061	12.7407634291177	13.4459423871342	34.600368220471	5.53989761629033	12.9936269060379	17.6600906000218	11.1505527602756	51.5106485482624	19.2388264947375	15.6550692868216	13.2821548852332	32.8121412919595	43.7822567785162	6.00588026671427	15.0605488709078	42.960415595891	52.2540441642489	25.6981610231063	8.88918156025293	11.4227720613185	15.0370159154206	18.1969217875103	10.0797995586034	17.5815279545333	37.7427979259893	4.51800903176238	3.69943554417089	13.8982192666934	31.3425705816307	5.89426550392084	21.9941778967318	5.48754373302116	136.013866367918	11.8798147055156	9.94914216588217	9.53734346835003	17.730573260665	23.9323388125079	11.1735045044834	24.5728512437779	18.9379883871659	9.47229646203279	26.4637387970172	30.064539018714	167.992651159851	141.819787217685	24.0477792245942	67.9778908844844	98.7717513267526	14.2827871959927	10.9043518717597	0.857425151764872	1.19243455919135	17.6490811030264	24.6012596396536	354.712081714632	14.696746169107	12.9828680237375	23.753530299141	12.5798430969342
