	H800_swab_1	H800_swab_2	H801_swab_1	H802_swab_1	H802_swab_2	H803_swab_1	H803_swab_2	H804_swab_1	H804_swab_4	H805_swab_1	H805_swab_2	H806_swab_1	H806_swab_2	H807_swab_1	H807_swab_2	H809_swab_1	H809_swab_2	H810_swab_1	H813_swab_3	H813_swab_4	H814_chip	H814_chip_2	H815_chip	H817_chip	H817_swab_1	H817_swab_2	H818_swab_1	H818_swab_2	H819_swab_1	H819_swab_2	H820_swab_1	H820_swab_2	H821_chip	H821_swab_1	H821_swab_2	H822_swab_1	H822_swab_2	H823_chip	H823_swab_1	H825_swab_1	H825_swab_2	H827_chip	H827_swab_1	H827_swab_2	H831_chip	H831_chip_2	H831_swab_1	H831_swab_2	H833_swab_1	H834_swab_1	H834_swab_2	H835_chip	H835_chip_2	H837_swab_1	H837_swab_2	H838_chip	H840_chip	H840_swab_1	H840_swab_2	H841_chip	H841_swab_1	H841_swab_2
Carbohydrates; Polysaccharides	10782.4274766707	7954.38575578388	11630.6577092315	6730.08293984671	7149.91166879725	1061.52336012384	5360.75808648596	8226.09298386334	11007.7876264367	6448.96731898508	7288.67532598876	6026.0579643735	6760.74748475613	4613.59528251679	2386.85377495486	4683.21680428569	9327.66830970154	11278.5354724808	8646.02865315773	9035.08491914708	7219.32660226057	10169.2539158409	11930.9468435185	4401.77533199395	6359.32264208266	8958.43793106452	5613.21292931727	2896.10007407917	7123.77482781656	13518.704268063	4847.61408996258	6024.79865753796	6445.71188577383	10297.1833494174	6585.84272765016	7025.89548023993	8115.46484093383	10957.3487615905	11376.7269197444	6248.51398913214	6006.78666279358	1307.03837656414	3898.09722817589	6695.15260324276	2968.15728042019	6941.79858940673	4820.91291515386	4610.82338151707	4665.59600864282	7102.49710579819	6192.45583685602	9305.24679280781	9359.39180100941	379.133171335383	464.040094969405	4771.86525029905	4709.93567237432	9152.8968829749	7173.51672151646	3487.72255800627	7707.23032435771	6680.1082431181
Carbohydrates; Sugar acids	823.035591877406	1002.4134564939	630.159545903674	578.273489903432	556.608437313984	1082.95002327809	1338.21768809287	604.904367961937	900.979134436938	812.729397284816	1294.71005558136	854.068666831122	3774.23837296576	952.619313969887	132.93647504857	282.026731736014	5807.50607897444	2189.29016000947	622.134397098476	522.693277724555	204.328228727046	517.14508974367	288.328415760248	292.166696384941	607.023629386713	591.255724475733	325.159786475075	713.900300914785	388.001926139424	2227.42543345492	147.117759711535	408.747662544921	252.429494646146	1596.60549382859	1034.28688367809	610.733044051336	744.884519052532	369.68423105953	654.492062463755	346.780735528788	393.077629376179	448.520957871048	127.020746518868	1039.24756826455	239.367522614531	1260.97654511277	364.19129298641	360.110441540739	114.218502017561	217.260617733314	90.8897094088784	216.962229401772	223.541482995229	878.081425006725	804.076542652375	251.962972389596	522.920506605556	1137.80943469444	1044.55693017813	399.182387991979	1282.52344425698	1279.99751965779
Carbohydrates; Sugar alcohols	8962.85801140852	5327.79441432797	7501.00098859759	5868.90898772582	6357.26612295762	4557.76964107645	8418.414611539	6568.54383857082	7853.33585694543	8347.65267947215	8243.23213616469	5722.96186411141	10822.2845687687	9363.77198802884	8099.49552492541	5782.10980682681	15568.1807712862	12977.2549941564	7621.50589658595	6492.03165513673	8753.52603293453	9244.03631037084	11267.9298216709	5489.28470187123	8082.30035819361	7494.44631417969	10192.7360758963	3764.24075382768	9675.43670734054	14717.790324156	8523.32055028385	5642.06386359292	7054.86562880067	11201.9450905824	11525.2678417569	6303.86391143645	7999.07093371965	11186.9662964101	9235.57075663269	6506.29789872877	6487.1329340888	3171.51757571301	5396.58970791163	4272.09212267724	8202.32710825794	7426.4000173092	9037.30525768562	10179.9693303453	3883.03188552995	6222.82078184508	5358.37179704899	8108.69743880618	8172.63111367799	2419.73965187098	2551.94723605672	5540.93500557689	6387.2839950884	8103.52659338611	6649.96858563262	3293.88234619797	6723.64675692413	8498.07011452055
Cell Cycle, Cell Division and Death; 	40368.3758002374	38001.4451481833	42062.4929240282	27101.5241195565	31470.0042944634	23345.04651849	38243.9888049753	33033.1756324512	38085.652735133	39035.1814041929	35429.9308479988	36727.8148040191	36201.4298796379	38353.2672911379	40174.8450933362	27844.09097843	31973.8630637184	27632.4672945854	31645.0017718711	31957.8585087391	38323.5444052118	37777.421673294	35662.4241271916	34505.3602613196	31829.387870251	32511.4015117506	38269.6242230674	22474.0582680094	30518.6557168639	28526.1740237296	35470.968233334	27818.125299074	35422.2819318722	27010.0346270755	32035.0453865677	28039.432644668	29042.8704353346	36286.6121058953	33366.8552726007	35069.918016965	29595.0335019054	32032.1279059083	37296.1584085642	29120.3978512077	32633.7722497811	33516.499465446	38312.1229245716	40725.5162405638	38241.8410749592	34590.6771460041	36835.8104124958	38789.1641086089	37657.1725367471	20555.693030245	20997.8142973657	38143.9631070289	34378.8252048465	27179.4031228795	31832.880459664	34042.4748944405	33709.8918485262	33381.521795097
Cell Cycle, Cell Division and Death; Programmed Cell Death and Toxin-antitoxin Systems	1756.10868444238	2027.54419340456	1536.27204087269	1367.44672318341	1850.97006964769	2842.25977503975	2632.61685332742	2101.65103214712	2686.42005533572	2871.19570895544	2439.30266034651	2770.62203186178	3671.24449542067	3645.56842846753	4065.6301070828	1031.10171642662	4307.73652766055	2692.52068578418	2231.97546069541	1768.4115030599	3531.84976759253	3770.51045670052	4142.85181530221	4579.98349055282	2182.66924787086	1760.9949494023	2592.94086137816	854.497443259499	1507.74013699475	2796.23185401269	1532.52327892155	1137.28989151351	3033.92451597189	2340.60763387658	3072.49745082635	1317.0325429004	1668.19104634248	3436.60910446643	2291.96514983238	2751.41790226101	2078.22281347481	2083.38350880556	4191.13791741884	1302.39038202384	3510.72366501312	2295.2344157567	3070.51466180716	3463.7396728227	2737.83962213182	3474.33646079857	4017.89576391356	3022.31576177689	2709.57304935388	677.639604948602	684.035546353605	2802.53551745621	2942.25611138445	2863.26354241697	2494.07720938753	3413.9231520648	2622.43635325414	2174.4790557305
Cell Cycle, Cell Division and Death; Stationary phase, Dormancy, Persistence	2446.31745198264	2687.31430901538	2656.56808152944	961.946611758479	1229.83262436984	759.829058843505	1786.04299170482	1793.89266949982	2175.34678477796	2072.63277109337	2901.44692920449	2674.36854056234	2234.90760869514	2151.47840259369	2133.02806264042	579.034963165841	2567.86715039088	3771.18265789481	1550.01491722778	1696.6349154536	1186.58868326037	1016.92539158409	1318.62327221402	1166.13061630031	784.64920661695	1770.62324135953	956.151679809573	395.797471197173	865.860407331998	3356.10674019706	963.071266045724	931.00602443476	808.736724049603	2684.01473081662	2193.21362750044	1184.83619388045	1505.45849895212	1474.14457354173	2028.34535907333	1219.57416879337	882.519505603804	542.137481788058	1252.53025943211	1308.86717420498	622.355558797781	2555.25969961916	1234.22950243681	1365.63378325871	3046.36575463082	1264.32845560248	1374.12379302122	1179.93153618593	1118.38998438987	47.2510183860121	129.264408080406	774.454609871181	775.658656811344	2848.94386327786	2766.40310451717	892.774300831557	2760.44781985646	2689.13233704715
Cell Envelope, Capsule and Slime layer; Capsule and Slime layer	5948.76202696657	8687.5832896138	4699.9073873581	7664.67494779358	7599.29704750966	6324.73791902578	7144.17196681928	8497.16291116057	11041.7868390569	8436.06961656635	8270.15818880403	6740.54158634925	7925.79718201242	7735.30734828568	7115.79062113232	7202.35597780021	8106.76215933508	6772.72328368105	8330.79088190488	7843.61304292532	9803.01575556791	10671.2048161692	11192.2411422767	10699.5907874027	7149.83820506726	8225.11577628105	7219.91156654306	6255.78296275358	9356.64414989095	10826.0120532679	8162.51843996468	7286.51373871801	9927.41293118647	8494.92478533019	6568.52924327629	7021.66895398352	7831.95993213941	10764.4700323421	8578.35608294871	9943.41669335037	8622.63347592174	8847.06092334695	4402.17095109008	6077.82178277792	6223.55558797781	7972.55050116713	6919.63456674179	6735.2358360171	6096.64659949474	9722.82516372607	9643.0041770155	11001.0618652643	10400.9927263551	10421.6621147339	8902.43705163478	10767.137315818	9992.69039465326	13864.6763766081	10983.1207971105	9322.19616222428	9405.90021725094	6896.3712051851
Cell Envelope, Capsule and Slime layer; Cell wall of Mycobacteria	2864.03577375374	2930.03391551556	2639.19078551898	2338.60602534476	3007.85685892795	1597.34483052097	2227.73370211661	3556.53447340669	2662.04189649949	2060.58558361644	2290.06077697626	2452.16133693249	1798.90541603789	2130.65414920516	1786.19267233025	1998.1575216622	2222.18458952923	2084.79861404437	3678.77110038948	3071.41465218089	3950.79710999245	5176.26239075156	6089.86239765142	7623.52184025539	2632.66686615766	3149.70904284191	2638.05393944575	1577.3304737492	2158.73766415554	1920.34604979469	2183.27230476851	2066.33130769037	3015.45085533406	2287.10803081655	2104.32051370025	2378.7828999136	2806.51616147356	5280.28483071114	3128.63541524997	2285.81321341566	2344.01113922936	2352.93522287279	1608.95375447028	1546.13982948076	2317.07761890866	1997.30582085332	2112.833293905	1787.5373808406	2045.94671919981	2426.13190071004	2247.30806955154	3465.75890662527	3470.59244103066	1257.73960765751	1125.77548128208	3173.01351347761	2030.1810576081	1283.11720225912	1734.69080509792	2012.48177493315	1935.33588860348	1917.92801445794
Cell Envelope, Capsule and Slime layer; Gram-Negative (Diderm) cell wall components	15374.0104248622	16565.494712317	15414.5694970802	11314.4027245356	13876.6643042738	13701.791756579	13533.1170860013	15554.7443896346	11043.0286542697	14921.1101343711	20813.2926373976	18740.6896207797	20495.5810957814	13525.8220243341	10973.2161128882	4727.52458963015	28127.4879367477	19612.2545273401	14246.5037801403	14656.17536988	10120.1465266485	7488.05831029613	9661.00448310632	8750.1220320101	10286.723209513	16627.706517782	7442.20262056965	14029.1821073392	6659.29572338741	15224.0318977574	7630.04165110761	8903.13166352295	7493.43822847572	14281.9537496199	14098.8526913797	14055.3130656935	15206.9916824471	8497.83880695969	18385.2016982268	10731.7035216645	9723.49666533537	10128.855441223	8288.60486825132	12144.4294625222	10208.2269477677	19998.3400675934	8756.27405774237	8951.77581091038	19520.350525956	10652.187249203	8388.01066280395	9067.49899688216	9164.90502272511	13537.3980171883	13444.1953203634	8137.4234824222	8275.12573920981	27936.5847294899	23402.6263278099	11347.2658738038	22415.1062510618	19794.2098087059
Cell Envelope, Capsule and Slime layer; Gram-Positive (Monoderm) cell wall components	56.1772274323304	63.7683443519791	44.2060549473614	114.43983770778	263.274170218204	33.1910444730215	58.0908417321629	114.007038773779	51.7738769688486	230.873681101677	74.2416636209703	59.4261305909841	49.3102940169797	161.435252528057	218.10085840518	68.0588128947468	63.0483479532995	187.592403543508	428.315762192359	213.36804565423	33.8515952165418	47.9082094830742	61.9963968480862	89.5630051418122	87.0473862890234	124.129175028804	300.53729714959	38.1600298790557	36.2446608617744	76.7450360973554	246.767866371113	68.6053677359395	88.8314937171189	42.1524926617078	692.61320644484	96.8075775873101	68.4915333987633	36.7388055711334	107.145743424808	121.185203473098	76.9087830191934	122.959016488013	146.103797799526	78.9904287234043	123.103297344616	140.906157033653	1025.36091009408	689.976424966356	96.3938986582099	342.745321718885	450.741535620711	50.7650594529882	38.6139268336361	5.46440348681773	7.37872942530856	67.442720429095	103.390245349032	1410.58923801345	56.2529318565295	58.8526908140874	92.7220648593998	50.1554269468007
Cell Envelope, Capsule and Slime layer; Peptidoglycan (Bacteria) or other polymers (Archaea)	214.585602247861	337.852255676694	225.942058619847	140.316361520686	187.365890798659	171.413305234005	289.202250864863	253.483735145955	372.906257569042	392.40712803153	211.407172033736	300.149055121105	479.7816406968	375.077303807198	269.124453720154	65.169523668083	368.49806553767	138.151021698527	237.003579847038	202.182083949353	398.230166127398	377.684136895692	185.170476742531	79.1284802709214	119.442862436359	211.625927304873	256.034908790863	161.99548168012	162.534651052019	104.862829495093	357.445811618519	84.0415754765258	123.623828756324	163.181240531308	310.867488086131	205.690944478651	233.152685610859	339.833951532984	237.22229936288	138.260041738539	91.4477036447396	171.663561980018	737.704421676297	163.215162964625	191.494018091625	241.911162964174	440.449622101585	535.949059797436	198.478052686254	222.760886536689	187.757217343901	348.176518874535	279.170890213889	177.753831071188	212.753365096397	116.698639843603	60.8518820720197	330.865262362177	256.793999970153	131.367613424302	230.286151660453	231.12861696103
Cell Envelope, Capsule and Slime layer; S-layer	534.343101411389	804.740817417287	335.340881469378	575.722283330329	589.543847805936	252.21505905666	1387.73261892276	764.089727951921	790.119999669808	950.596013114709	1167.11728341537	986.011374287005	824.295691079593	1233.32543479094	1173.7928079077	388.208110815908	513.690599574373	595.212520462296	732.295041614757	645.404947173584	791.653405734047	621.333817163171	825.263512141738	620.346995970108	457.575796676486	705.026766174453	1014.36210312259	190.000019736524	498.505667555889	508.601262929672	659.79238623481	549.544587693906	640.080263061684	467.190127000595	768.641183135659	575.51199191458	663.88311653984	856.473404877047	893.84510104247	793.541571333459	586.297777399742	433.749907189047	1260.54878575468	477.432109352303	454.798292967609	805.201890252734	1198.64228218306	1325.90122026919	1533.52382217021	744.186369096643	720.732299572646	944.324115194938	911.571452030927	154.409577940004	123.593717873918	817.252148243576	629.208460624684	597.594497030863	819.418411771119	609.370569470863	858.365775923496	891.422227384376
Clustering-based subsystems; Cell Division	1102.9533610112	1162.72639744438	1087.62523573773	528.808429124928	845.830134634049	858.099136442517	977.591244968953	864.856587577327	1191.90147504932	1044.4060795334	961.759058521767	1055.69150939999	977.830829494844	1082.09882395981	1004.71461951102	290.079287821439	954.898846918362	1237.66224593835	744.471196404633	776.102614158184	1482.49676091323	1349.20784344108	1230.97854816353	905.919652332472	687.325392779917	864.286574977239	749.383405333115	620.408227711099	591.170239954448	1145.2211852114	728.22358752015	390.55684534221	1150.69684916897	1048.942426292	854.390305992335	682.114376381827	772.614728921743	1218.50371810926	984.756640918065	1160.0275931848	815.162863671925	961.182874559437	510.755828182996	496.307332280185	837.786329150859	810.460828578042	731.155616122463	801.993602475966	1032.2220510201	956.680087200366	1039.7293663769	1252.71757821869	1283.34425937363	788.079485223845	694.898675785309	1101.28313530094	1097.09182055621	347.79004744796	722.035894501332	935.629335610863	847.052962654071	808.174559977831
Clustering-based subsystems; Clustering-based subsystems	420.18855137837	111.433105361816	331.098886297661	162.993753281605	149.551160233825	35.1087492647961	214.710762005731	202.14013966982	55.7008376970247	173.339734062709	142.773981914567	224.824579314377	125.460141676462	170.205169314306	51.2737109782821	33.7083743110774	18.68202522687	1071.73859616641	90.5062214302606	111.024843787217	0.406219142598502	7.05444508569539	18.7080808946563	2.02893539156209	184.838310469148	109.841126614136	41.8387417562334	61.1791446770667	199.204054033268	1436.32304627033	22.9347077877297	133.5205982679	16.0390196989242	1034.59886976129	381.930297083377	120.690805321948	283.504908794424	0	485.80854121021	69.2377000295019	83.8270616743446	5.98826379000065	6.19613397653016	22.2061446210373	95.7470090458125	323.716870246745	22.8004701192845	11.6638358089625	30.2426535396722	179.125420696581	27.8058204170659	5.38417297228663	4.09541648235534	12.0002586377174	53.4274667647342	0.241112892238848	16.2271685525386	342.159657176125	416.452020688923	391.183559974589	352.00813821174	388.058226016226
Cofactors, Vitamins, Prosthetic Groups; 	3813.88480274251	5240.90889159659	3549.43364420783	1316.42259172134	1640.54939150466	813.438742157152	2557.24899401112	1961.77005549561	2141.95039507649	2469.29363493012	3342.76116608186	2085.53393641936	2614.92274312374	1364.28952546559	633.167801665956	709.56127924818	1555.03449701986	6066.06419159082	1800.82453085231	1843.88891879243	2299.26805029795	1725.3544730745	3720.99776583256	3012.46182262181	1606.99696562927	2464.64624529715	532.761803993776	902.607803510244	1313.65658517958	6125.21319352018	268.224204493083	1361.58266762294	4611.21816344072	5051.91237809256	3755.99246827258	1901.58460486342	2845.99522341893	3448.85537299015	3466.00245775706	3419.67477066395	2979.7939240046	2506.48761370127	87.1103541406299	4289.67198716889	2968.15728042019	3962.90219135997	460.785176532298	486.482648219138	529.0478454107	7309.85723968543	8241.88971792169	3966.34075625115	3922.72642068269	706.796483357431	944.067437026979	4033.09534847921	3838.13104188919	1582.98002314242	3127.08822544299	1518.60961118493	4005.90116569625	5054.58119709743
Cofactors, Vitamins, Prosthetic Groups; Biotin	8981.07283578537	11524.7132180601	8066.41429240665	13354.2908069097	12391.5212570905	16234.2684498706	9365.33289050714	12208.5569455683	10336.1826126027	9053.241106163	8651.59491002187	10412.1852076272	9951.95966986635	12349.3038688254	14515.3374622883	12267.6010242781	6325.62308173846	11372.653823174	11075.6988475281	10269.0189286068	10371.0455233015	11250.9354956475	15763.7978535734	15650.0240648648	12754.8051201364	11182.2786295538	8075.71090199528	18079.1553171514	11034.3519250285	9623.45262269636	11908.6139424799	12638.7978842718	17952.639251772	10265.143197167	9086.04769001869	11793.8867114996	11657.8167161342	11082.8730139586	10135.2162033184	15319.191088798	14883.8512496624	13585.7071329032	10684.2003535302	10474.6384177433	16117.4131893784	8987.33082245808	8729.96108276687	10200.5278898647	7513.93763409267	12889.7882695627	13391.7178618427	11322.2178123705	10790.2848153168	18153.0162461244	17377.0444397391	13924.832123542	16023.6528136089	7458.1998325582	8567.68921559406	11307.7154643222	8822.68342329238	9016.0843265089
Cofactors, Vitamins, Prosthetic Groups; Carotenoids	285.199236475936	338.282915021087	295.451242661658	413.295464842747	385.710251761301	297.047555054109	272.551212178704	410.142343390065	149.379519278384	433.273375588821	225.952889281214	174.924611588303	198.028994853956	412.552935146086	359.166092511283	153.93490935392	60.4724788702518	74.53508730814	506.221238508237	647.255361236704	202.974164918385	92.0695525286911	461.905152230034	278.978616339787	358.520926862114	571.016661790123	330.010655084493	196.749831473196	318.462202467778	88.6537485952209	168.933701265716	444.947388778317	118.441991622825	333.627399305449	336.45009932514	491.685887829103	876.785451522525	215.840482730409	973.747821636255	248.415822656393	271.63901217053	45.9100223900049	10.2053971378144	609.558669847475	0	257.103651459509	236.940020563916	332.209539335846	129.53842032096	398.036119070907	222.718281451352	126.295415399316	165.864367535391	25.6880536463637	37.4402196765657	89.2117701283739	111.156104584889	72.2370668308766	252.060470016786	342.373193386715	327.197633573643	311.661686517362
Cofactors, Vitamins, Prosthetic Groups; Coenzyme A	3535.42255610458	2974.45642688974	3933.78073305572	3226.42591278474	3239.38059638618	4199.62597823311	2000.75375371055	2958.11880392815	4085.69261445189	3162.38671269313	2385.28579775272	2227.44165244517	3004.9333284002	2895.05270663252	1665.64525980424	2540.4878105782	3557.85175200361	3745.03207789976	2818.15664483165	2563.21303827698	3031.61346121262	3237.99029433418	2435.27831899488	3504.98588892351	3299.6812021368	3011.39568143996	2918.02485303121	3486.78040754578	2742.77223650283	4174.99612321001	2915.50480462554	3161.92784617527	3204.22600462124	3298.27288224583	3182.96781754025	3428.06500447039	3101.5874867529	2346.69120585614	2861.22764366277	2780.8681525846	3373.60903486178	3446.44541993837	3892.81229037238	2927.88016828377	3207.52480303472	2251.40992971247	3216.48388773975	3117.51674801853	2052.69883134094	3463.51926548527	3588.44528343304	2685.70524410209	2725.49966900748	5105.6412902457	4785.1060323126	3130.36867993697	2746.04259830334	2222.32344386056	2190.81079294813	3358.45682639676	2275.11356474411	2142.33477007559
Cofactors, Vitamins, Prosthetic Groups; Coenzyme B	0	0	0	3.40160876413784	0	128.043673789257	0	2.42568167603784	0	0.455757407702126	0	0.449549258793467	0.376004420608778	0	0	0	0	0	0	2.33736513236246	0	1.08529924395314	1.18572343698526	62.8969971384247	28.8509329556422	1.17897452537534	1.81907572853189	22.403630445123	3.96425978175657	0.661595138770305	0	0	0	0	0	23.2458944102585	30.649179329127	0	2.84098562111234	0	2.94992592402386	15.1702682680016	0.728956938415313	0	0	0	0	3.52432448903904	0.340442628964415	0	0	0	0	154.128321878182	142.655435555966	0.482225784477697	0	0	0	8.40752725915534	0	0
Cofactors, Vitamins, Prosthetic Groups; Coenzyme F420	109.28894626112	103.358242654438	142.441732608164	551.06061979033	1134.441916945	5041.20335031573	127.950086746273	531.224287052288	891.213403152395	214.205981619999	62.9843678871384	210.389053115343	322.235788461723	155.519857676155	112.552048488912	249.441969901973	24.2150292139221	270.130348269628	445.244589324291	390.33997710453	1653.58272313763	1235.07053961867	1733.13242372678	3226.00727258372	1490.63153604152	397.314415051489	273.770897144049	5045.98691871693	59.4638967263486	46.7527231397682	64.8884415457719	148.437068374124	2669.87989449785	174.358037827973	85.7921912257653	1678.40053782351	1381.40229690565	1956.34139666285	467.34213467298	2473.17495222022	1859.43664077637	4665.2567099965	10.9343540762297	79.9421206357345	2585.16924423694	336.57205281972	255.11877376713	282.952908977134	15.6603609323631	1489.47279195396	1848.22661703794	1895.22888624489	1894.81269250307	7043.77681225766	6859.75878906186	2845.61435420289	3425.55528144089	17.5466490859551	29.8804078306284	4378.92044747674	182.364492017006	67.9942128196319
Cofactors, Vitamins, Prosthetic Groups; Fe-S clusters	8630.08398249624	7215.37432080465	9234.74906785888	5578.07143839203	6812.26271975384	10195.4775254695	6765.57992932346	6835.77310321431	8216.35581864618	6559.71636905669	5501.71748640456	7418.16216910394	6089.01558733855	7445.61349575167	7364.98919367554	4416.54610973583	4872.23312266897	4546.64032579654	6317.21920555071	6419.57333603349	10450.1228497273	10000.3090001989	9922.13372069261	10599.8347973175	6503.1926277548	6632.71418400743	5799.97137077988	9527.28745980423	5424.09844638843	3811.89065788157	6111.63347283266	5006.47671053018	9507.27286645772	4307.53767813467	4848.98153901931	6926.33730620004	7438.62879741561	9827.63049027818	6981.48541508182	9534.34356362708	7536.56908156028	11152.2763374399	4379.08731470692	5861.68197513316	8138.49576889406	6295.14395088736	5397.85724351008	5495.34491577804	6935.04331375777	8238.66929828203	9344.83883234781	10636.4004711166	11055.8043172562	11538.2486801652	11388.1123660012	11814.5317197036	9957.26107664688	5197.37124209236	5516.48539221597	10343.4771817878	6192.91559019413	5580.91155805548
Cofactors, Vitamins, Prosthetic Groups; Folate and pterines	18695.8537685589	17022.575007489	18944.6685738212	19356.4011244911	17181.5253760381	14328.4829309556	19911.7794584858	17371.3576108333	18111.3926192719	17885.0144960099	15505.052019792	16010.0275230329	17202.1709091499	17971.1541295674	19130.5800651145	19999.8900999977	16284.9195983525	14360.8936547177	18831.6218229756	17916.4686027986	20884.1865026839	17948.0638935921	16640.08699762	15433.4013962258	16941.7871483463	18935.2544075729	17945.9248512229	14017.4920078633	18755.0121339849	16120.6146032333	19826.2344539211	20238.8849299301	23752.9821105527	17478.1265885607	16014.4992937738	17608.4362859508	17565.6284674146	21028.6799954906	17739.2089177461	22448.0360524111	22141.4556696741	19943.8859380914	20403.4196612685	17306.8029332979	21785.6361248905	16688.4032407432	20222.4456120539	19566.2020470176	15413.6705293717	20930.9429151155	21872.8734944085	22475.8910693271	21680.8845821375	14264.6511914423	13902.3734247339	22476.6241854695	25063.3756897333	15559.1482114139	16253.0139325579	21846.8778430668	17108.9112992348	16267.4430616778
Cofactors, Vitamins, Prosthetic Groups; Lipoic acid	6756.00312044597	8210.25123877167	6657.43187507262	9874.01984010107	9065.99626481751	9581.31535573252	8222.0784167852	8441.73608486303	10355.1474216282	7885.24880957437	6905.7699109906	8313.24970830411	6617.7655370793	8232.28878821044	8459.31191816129	11592.235018081	4817.22204420476	5652.77425365386	8980.42229627683	8404.24954796519	8771.16497081539	9137.83977935	9766.66561604658	9903.30127739426	8923.49739340361	9037.95976280104	8345.40403771454	9740.95490452379	10549.0934922433	5792.50802481822	9927.85697208753	9928.657174143	9180.59504831303	6723.81222970967	7225.16682575847	9481.81248433296	9220.07585880287	9322.77807038817	8264.52187133646	9286.37999344368	9599.99309998288	9265.38772446353	9094.51536079869	7602.86577486871	9871.51663262327	6694.78430851208	8810.62544867536	8337.1671850171	9287.85367061848	9305.40976423794	9722.97081820845	8699.71345298512	8770.58467241566	10322.0412176367	10485.584442776	8456.82573077102	9729.35049432646	5147.23555797034	5843.57231199364	9189.438971378	6383.33985475502	6151.39937737703
Cofactors, Vitamins, Prosthetic Groups; Mycofactocin	74.3564063603053	39.4053300120044	105.380090581589	159.875611914478	238.598751563917	113.58712997434	17.527409143325	258.33509849803	28.2121125997917	47.8545278087232	35.0226978385882	214.285146691553	177.850090947952	52.0004477678786	28.513185617191	44.9444990814366	5.07734483517722	8.54542402258929	205.940003847669	92.3259227283171	1127.39352709171	1390.26833150397	1237.10478592128	1286.34503825036	94.6310600945066	211.036440042186	17.2812194210529	49.9773294545052	19.8212989087829	9.26233194278427	7.83136363483454	69.8527380584111	2858.89357279594	108.41493377765	140.575156707278	111.298524752147	122.596717316508	1735.90856323605	218.75589282565	2004.77060520881	1607.709628593	1792.48696114019	4.37374163049188	31.0886024694523	1531.952144733	60.7699539813384	233.858875953202	266.33823638595	2.3830984027509	2721.53300390997	3245.94459969645	1720.94121299384	1616.32437170291	114.752473223172	100.022776654183	1793.39769247255	2135.49538151408	3.83202681187526	7.69198617422118	319.486035847903	21.2661468326541	16.8046533584642
Cofactors, Vitamins, Prosthetic Groups; NAD and NADP	6544.69452313166	7929.62284348125	6974.73311391701	7706.34465515427	7864.24412746713	12849.1138240671	7311.55872413803	6962.31283064763	8447.11643196242	8089.92186541659	7725.75294619212	8278.09995125819	6818.1508263024	6840.86754763634	4959.04325642146	9943.97042176784	5598.8792815803	6391.66067171077	7807.12035070565	7630.52325502494	7244.15110541937	7535.77530038861	6066.3587241894	8455.588244335	8703.17243539904	7210.21520568712	8114.44205604861	9925.66996528353	9408.17952705379	8132.32744576458	8629.97626454874	8807.99368955277	8063.26758525611	7512.85686286323	8013.64529969663	7980.62080016024	8173.47935894968	6666.56242759525	6939.58087717042	8247.14688220769	7888.10192083981	9624.73678087504	8663.53172024292	7400.56779737105	8697.01998832797	6410.84059404415	9236.50125676826	8870.80865139909	10085.5561426326	7709.54343939736	7475.59934776342	7371.39809795924	7931.22906435695	15047.1993074503	14509.4515560442	8229.10264114782	8863.00901058736	5746.02336159613	6641.04390936637	9621.36400719589	6366.006488501	6818.72508889805
Cofactors, Vitamins, Prosthetic Groups; Pyridoxine	5298.89202574035	5357.50990909113	5417.25109718574	6272.56656107017	5889.21734496643	6000.75644603078	5000.13164336204	5625.76222715077	5862.33232073621	4722.4443192575	4696.36019343213	4693.89366081552	5350.1669008423	4726.74440497467	4760.95165108097	6778.19226771915	6365.72108710344	4295.61849513298	6049.63142587713	5948.30209122091	5131.63102206601	5861.15856696892	5628.13510393693	6021.37300830839	6060.71548599177	5822.9551808288	5484.58911634566	6083.44734394494	6540.53310742562	4335.26754557712	5801.08261250368	6577.61759232835	5034.2781522685	4858.83320479267	4646.0864522399	6047.45465188087	5785.57990514645	5237.5759692347	5788.15307981375	5042.45355494794	5917.18266285135	5974.49078328364	6022.82446442192	6138.33352687025	6247.49234023926	4982.55189998916	4954.48053402832	4267.07587510401	4468.73505844415	5040.99635829323	4720.28709073553	5057.23402458056	5212.44132791776	5693.46645945264	5812.38914008056	5416.23945480737	5182.55195646701	5364.53500819285	4788.85308469685	5410.41894808436	5158.93416793796	4639.70015898981
Cofactors, Vitamins, Prosthetic Groups; Quinone cofactors	6746.22200927374	5978.30535403435	6897.48414921102	4831.13484726676	6297.25048606117	11567.3002724778	6401.0098191423	5916.2376078563	5151.24240572094	7127.8179777574	7338.38496163063	7512.11796419177	8164.7479913093	7695.10329839107	7112.5391175093	5527.04977453966	7592.77863602022	7313.69609888885	6961.69253230305	6395.03100214368	8690.78774313321	6063.56687596618	7873.00600100926	9035.86376632176	7487.39412064828	6264.48114058187	6871.5585645292	11480.1372469375	5483.56234311478	7550.12372364672	7102.48743367815	5106.89002148915	10353.063838581	7183.32762256656	7739.12751512182	6766.66853651342	7025.22974765489	8110.09132982769	6569.77924882229	9151.32879068005	7978.07466152252	12255.1814550293	9668.5203526715	4787.64478029565	9478.95389553544	7688.56783160049	8496.56437850528	9280.30159203029	7132.95396206241	9898.83376543407	11146.6922244557	8651.56831120946	8642.0113471835	13021.0306380882	13232.9313654659	9921.55440273637	10961.4523572398	7675.1463329428	8183.8295209382	10924.530732365	8500.04975730384	7374.52822651555
