#NAME	H800_swab_1_S1	H800_swab_2_S1	H801_swab_1_S1	H802_swab_1_S1	H802_swab_2_S1	H803_swab_1_S1	H803_swab_2_S1	H804_swab_1_S1	H804_swab_4_S1	H805_swab_1_S1	H805_swab_2_S1	H806_swab_1_S1	H806_swab_2_S1	H807_swab_1_S1	H807_swab_2_S1	H809_swab_1_S1	H809_swab_2_S1	H810_swab_1_S1	H813_swab_3_S1	H813_swab_4_S1	H814_chip_2_S1	H814_chip_S1	H815_chip_S1	H817_chip_S1	H817_swab_1_S1	H817_swab_2_S1	H818_swab_1_S1	H818_swab_2_S1	H819_swab_1_S1	H819_swab_2_S1	H820_swab_1_S1	H820_swab_2_S1	H821_chip_S1	H821_swab_1_S1	H821_swab_2_S1	H822_swab_1_S1	H822_swab_2_S1	H823_chip_S1	H823_swab_1_S1	H825_swab_1_S1	H825_swab_2_S1	H827_chip_S1	H827_swab_1_S1	H827_swab_2_S1	H831_chip_2_S1	H831_chip_S1	H831_swab_1_S1	H831_swab_2_S1	H833_swab_1_S1	H834_swab_1_S1	H834_swab_2_S1	H835_chip_2_S1	H835_chip_S1	H837_swab_1_S1	H837_swab_2_S1	H838_chip_S1	H840_chip_S1	H840_swab_1_S1	H840_swab_2_S1	H841_chip_S1	H841_swab_1_S1	H841_swab_2_S1
g__Jeongeupia	30	1	22	1	1	2	2	10	1	7	76	3	4	8	0	0	0	10	3	0	0	4	19	0	1	6	2	0	0	4	0	2	0	4	69	2	0	0	2	0	0	0	0	2	4	0	0	2	4	4	7	0	1	0	13	6	0	44	55	12	105	114
g__Elsinoe	39	353	113	4493	2316	240	130	3158	398	584	106	45	39	476	314	1167	783	6	728	1042	5	3	20	6	2125	1839	2389	542	1206	510	2769	3594	33	949	236	1860	764	0	1555	1328	1709	8	1696	1113	137	0	883	170	79	1567	2074	0	5	76	54	6	58	343	53	3	72	15
g__Chrysochromulina	4	34	9	22	16	6	4	4	25	6	24	39	4	4	19	30	6	2	27	23	4	48	13	4	23	22	0	7	25	1	20	9	10	4	6	16	8	0	21	6	9	4	10	5	1	0	4	9	38	13	24	8	25	7	6	10	5	5	10	3	1	7
g__Candidatus Galacturonibacter	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	2	1	0	0	13	0	1	0	0	0	0	0	0	0	0	27	0	69	3
g__Jiulongibacter	0	2	1	0	0	0	0	2	0	6	5	0	0	5	0	0	0	0	2	2	0	1	2	0	0	4	0	0	0	0	2	0	1	0	1	4	3	0	4	0	4	0	0	0	1	0	0	5	0	1	0	0	0	0	0	0	0	1	12	0	1	8
g__Wrangelia	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Chrysosporum	2	2	0	2	4	0	0	4	0	3	11	1	5	4	0	0	0	0	0	1	0	1	0	0	0	4	1	0	0	0	0	0	0	6	0	2	5	0	9	2	3	0	0	0	0	0	0	0	0	2	1	0	0	0	0	20	0	0	2	1	3	2
g__Microbaculum	104	10	127	2	3	0	2	16	0	13	29	1	6	3	11	6	1	35	0	5	2	16	8	0	1	0	1	2	2	0	0	3	2	1	16	2	0	0	2	5	2	0	0	1	1	0	1	2	3	2	1	0	11	0	2	0	0	4	8	0	21	26
g__Arcobacter	2	7	0	7	5	6	0	3	3	77	187	82	18	60	7	0	9	26	1	5	2	2	2	3	3	8	0	0	2	41	6	0	6	4	38	1	5	2	3	4	1	5	12	0	7	0	4	9	73	36	84	2	7	1	1	3	1	11	37	9	43	71
g__Alcyoneusvirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
g__Fagonia	0	0	2	4	2	0	0	7	0	0	0	0	0	1	2	0	0	0	2	20	0	0	0	0	0	9	3	0	6	0	3	8	0	17	10	4	15	0	5	1	2	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
g__Anarrhichthys	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
g__Tlsvirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Catelliglobosispora	0	3	1	5	10	0	0	26	3	5	1	3	4	8	4	0	3	4	6	8	6	41	99	11	2	8	5	0	1	6	4	2	10	2	0	2	7	6	15	1	9	2	0	0	0	0	4	0	0	2	7	5	10	2	2	8	0	5	0	0	0	0
g__Spiraea	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Candidatus Hoaglandella	0	0	0	0	0	0	0	0	0	2	8	11	3	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	2	4
g__Hyphobacterium	58	17	64	3	3	5	0	8	3	40	98	4	10	17	4	0	3	1	9	10	0	1	11	0	3	5	0	3	3	2	0	0	0	2	10	6	5	0	15	24	5	1	0	9	1	0	0	5	0	0	0	0	8	0	0	1	4	1	8	1	14	97
g__Candidatus Marithrix	4	5	0	4	8	1	0	2	4	3	17	1	0	0	1	0	0	2	0	8	0	7	11	0	0	6	0	4	1	0	4	2	0	0	2	5	2	0	2	1	0	0	0	0	0	0	0	0	0	3	1	0	1	0	0	3	0	4	1	2	6	4
g__Gloeocapsopsis	6	18	2	53	49	10	2	45	3	113	21	15	17	11	16	7	29	9	20	27	0	16	28	0	10	26	0	18	29	24	0	21	9	114	11	46	59	1	163	56	21	10	1	0	3	0	2	6	8	139	39	1	32	7	3	68	9	9	6	108	71	21
g__Olegusella	0	0	0	2	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Polyplastron	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
g__Hydrogenispora	9	2	2	6	6	4	5	8	11	16	15	25	38	34	20	3	2	6	3	15	0	54	46	0	5	9	9	0	5	0	25	2	112	3	12	6	4	2	8	57	12	12	9	0	0	0	26	62	12	16	6	2	28	2	0	197	20	0	13	16	17	10
g__Rhantus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Byssovorax	0	0	0	0	0	0	0	0	2	0	2	0	0	2	3	0	0	0	4	2	0	0	3	6	0	1	0	0	0	0	0	0	1	1	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Frieseomelitta	0	0	0	2	3	5	0	0	0	1	0	0	0	0	0	2	0	0	2	2	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	2	30	0	17	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	2	0
g__Abrus	3	0	0	19	58	0	0	78	2	9	0	2	4	8	11	0	0	0	9	24	0	0	0	2	16	47	18	23	79	13	8	9	0	4	68	86	34	0	55	27	15	0	2	2	0	0	1	7	0	1	4	0	0	0	5	0	0	0	1	0	2	4
g__Salipiger	488	121	499	14	30	24	21	59	47	211	282	533	489	119	44	32	154	217	48	37	11	111	140	18	23	55	20	12	10	80	6	22	24	38	38	44	32	11	64	62	34	10	6	94	160	0	15	15	48	20	13	26	84	5	20	29	15	78	182	19	1574	1337
g__Natrarchaeobius	0	1	1	55	241	922	2	28	0	38	2	20	59	35	7	9	11	0	5	1	11	37	23	379	298	11	44	2585	2	0	0	1	484	0	1	159	138	0	3	293	88	1326	0	5	17	11	7	39	0	56	114	3	16	1970	2185	399	220	1	4	1514	77	23
g__Schleiferilactobacillus	1	2	0	0	11	5	10	1	36	49	2	76	26	30	1	0	4	0	2	2	0	0	5	1	8	4	7	0	0	1	12	0	1	0	40	0	2	0	2	4	0	0	4	0	0	0	36	66	9	0	2	0	2	0	0	2	0	2	12	0	5	6
g__Desulfatirhabdium	3	9	6	2	7	7	0	9	3	19	1	15	4	22	8	1	6	1	13	15	0	17	28	2	5	11	1	0	2	3	3	2	6	1	2	8	13	0	8	20	6	1	0	0	0	0	4	18	16	2	4	1	20	4	1	8	1	3	2	5	7	7
g__Tabernariusvirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Lactobacillus	623	664	958	56	433	90	163	171	309	410	351	319	283	510	1856	46	39	382	185	232	92	77	97	40	80	106	117	29	63	156	263	51	83	82	229	114	99	9	108	110	65	25	698	905	132	1	173	371	255	43	26	18	63	34	55	45	54	101	155	26	152	196
g__Polaribacter	25	21	58	4	9	4	56	17	225	148	194	46	33	55	62	2	4	47	5	5	6	17	10	4	3	7	42	2	39	37	38	5	11	2	3	6	6	15	17	17	1	0	0	0	33	0	7	18	13	2	4	10	34	0	0	2	1	4	18	5	100	219
g__Oceanicaulis	46	125	76	5	8	2	1	21	34	14	80	45	51	16	6	1	29	24	21	13	5	53	33	1	8	19	5	2	1	5	8	5	1	8	3	10	9	0	19	8	6	3	0	3	5	0	1	2	25	4	2	6	3	0	0	1	1	6	32	4	39	54
g__Pusa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Candidatus Cloacimonas	6	10	17	8	6	12	5	10	1	51	9	22	35	71	124	9	4	3	3	8	2	22	17	1	6	17	3	7	0	0	1	3	90	0	7	2	6	6	15	194	33	124	8	4	4	5	10	25	7	240	762	14	38	8	2	68	56	14	11	99	25	10
g__Tannockella	0	0	1	2	4	2	0	0	0	5	0	4	15	0	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	1	0	2	0	0	15	0	2	2	1	0	0	0	0	1	0	11	0	0	0	0	237	3
g__Agaricus	2	16	3	55	45	17	7	63	18	19	4	5	2	11	7	24	51	0	128	22	3	2	0	3	81	52	5	22	30	28	14	64	1	12	13	11	31	0	83	10	10	0	38	7	0	0	158	30	0	13	17	2	0	16	4	0	0	9	0	5	2	1
g__Pricia	2	7	3	2	6	1	5	12	2	61	70	10	10	20	0	0	0	0	1	1	0	0	6	0	0	8	2	0	0	2	0	2	0	0	0	3	5	0	6	53	6	2	0	2	3	0	0	2	0	2	0	2	2	0	0	0	2	8	33	32	129	162
g__Diachasma	0	1	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	3	2	0	5	0	0	0	2	0	2	0	1	2	5	23	0	15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Hypoderma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Algicola	0	7	7	2	1	14	0	4	5	12	71	8	51	11	1	0	1	3	4	3	0	0	2	0	0	6	3	0	0	0	0	1	2	0	12	0	1	0	3	0	1	0	3	0	0	1	3	6	3	8	2	1	1	1	0	0	0	14	10	2	8	7
g__Betatorquevirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Branchiibius	3	4	9	13	12	1	2	11	109	11	7	14	10	30	7	0	1	3	10	4	29	64	125	0	4	6	25	0	2	13	27	2	5	1	5	7	0	5	7	4	3	1	0	0	0	0	5	1	8	8	23	26	123	2	2	3	2	2	0	1	6	10
g__Rhizochromulina	3	23	8	5	7	6	5	8	21	2	60	1	5	5	2	23	2	4	32	20	2	3	20	8	8	16	7	0	23	1	16	8	8	1	0	4	6	1	7	6	14	1	3	6	0	0	11	8	0	5	12	2	11	2	0	7	7	7	1	0	1	1
g__Paraflavitalea	12	14	8	17	26	9	59	75	10	105	225	3	15	11	4	2	7	18	8	16	1	22	5	0	2	24	1	4	0	11	0	9	9	3	1	32	10	1	35	23	5	16	0	29	30	0	1	3	2	1	2	17	33	0	4	0	0	1	61	2	249	812
g__Juglans	3	1	2	17	354	38	13	72	2	15	2	6	3	6	18	8	11	2	5	22	2	1	14	0	6	28	8	10	22	10	10	16	4	17	26	49	18	0	58	37	38	1	4	4	1	0	4	14	0	0	35	0	0	2	1	0	0	0	4	0	0	0
g__Candidatus Ordinivivax	0	3	1	6	6	3	23	7	2	80	69	21	6	9	0	0	1	0	1	11	0	0	0	1	1	3	3	0	0	0	0	0	17	0	3	5	0	0	5	11	4	3	1	1	14	0	1	1	3	0	2	1	2	27	16	2	3	2	15	3	33	265
g__Fibularhizoctonia	6	25	5	63	47	8	17	45	65	32	5	8	2	18	21	100	42	11	90	78	2	3	2	4	82	49	68	36	97	75	157	83	2	56	32	103	37	0	54	31	47	5	118	76	4	0	60	16	4	23	27	0	0	14	13	0	6	42	11	0	3	5
g__Tsukamurella	376	88	237	26	58	18	46	147	338	166	142	100	73	110	230	14	16	42	90	49	365	641	1621	389	49	98	109	19	81	105	95	13	196	10	78	43	51	28	87	103	37	99	4	12	25	1	58	89	25	37	86	230	566	58	77	198	19	29	41	39	29	227
g__Spongiivirga	0	0	0	0	0	0	0	0	1	4	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	9
g__Polysphondylium	1	12	0	4	10	2	0	7	1	2	12	2	18	1	4	0	9	2	12	6	7	1	4	0	4	3	2	0	1	2	7	3	1	2	3	4	3	0	6	0	1	0	3	1	0	0	1	8	1	4	3	0	0	1	2	1	0	3	4	0	1	1
g__Propionivibrio	77	12	102	6	20	12	8	18	17	25	145	67	41	33	6	1	5	100	18	10	6	48	2	0	5	15	2	4	3	107	2	1	7	35	145	13	4	0	25	18	0	4	2	30	40	0	8	13	73	3	14	2	6	0	6	8	0	212	244	4	235	474
g__Heliorestis	32	16	3	0	1	4	15	3	4	156	25	212	90	130	23	3	3	0	28	8	1	57	2	0	12	6	50	0	1	0	138	0	16	0	50	2	2	0	3	19	3	4	91	1	0	0	122	315	121	18	58	9	13	6	2	12	10	8	12	5	17	12
g__Gynurincola	2	5	2	3	5	1	12	58	6	44	142	7	6	5	2	2	2	0	1	6	0	1	1	0	2	9	0	0	0	0	0	0	0	0	2	18	5	0	2	7	2	0	0	0	38	0	1	2	3	0	3	0	2	0	1	0	0	3	28	3	99	574
g__Candidatus Baumannia	0	0	0	0	0	7	0	0	0	2	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	4
g__Pereskia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Phlox	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Cloacibacillus	6	4	2	3	4	10	5	3	1	36	15	10	35	10	3	1	1	3	6	16	1	4	3	2	11	1	3	31	0	0	9	3	19	2	6	4	2	0	5	9	4	1	1	2	4	0	5	12	1	4	6	5	11	4	8	6	24	9	3	11	13	22
g__Tupaia	0	0	0	2	16	9	0	0	1	0	0	8	2	2	0	3	1	0	0	10	19	0	2	2	2	0	5	0	0	2	0	2	1	3	0	0	0	0	5	2	2	1	1	2	14	0	0	0	0	0	0	0	1	2	0	7	6	0	0	1	1	2
g__Leptolyngbya	154	277	196	613	660	263	101	682	215	2320	600	545	568	280	373	102	436	155	408	430	180	1582	1029	13	210	564	98	286	261	233	106	663	1094	1263	221	653	899	55	4620	1819	505	473	289	48	148	4	103	313	116	2212	2345	406	1322	102	93	943	407	385	444	3617	2099	797
g__Euhalothece	1	4	3	28	95	657	2	23	3	404	32	49	71	14	6	3	16	1	2	4	5	9	7	125	146	16	14	428	0	5	0	11	189	2	0	206	124	2	22	307	102	674	1	1	14	1	13	38	0	19	25	2	3	911	1284	170	139	51	25	1191	281	83
g__Yinghuangia	28	7	10	16	41	12	11	41	7	5	32	5	6	11	16	3	2	5	40	20	109	213	572	221	232	28	170	2	4	3	0	4	44	6	13	15	7	6	17	15	6	34	1	0	1	0	19	13	23	10	15	58	185	2	0	60	5	5	1	4	2	1
g__Hartmannella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Portibacter	3	9	1	0	4	0	11	6	1	51	114	9	6	12	2	0	0	2	3	3	3	28	2	0	2	6	2	4	0	2	0	2	2	3	24	4	4	2	2	5	6	2	1	1	6	0	9	4	7	1	1	2	8	0	2	1	0	6	23	8	30	39
g__Mantoniella	0	2	3	3	15	3	3	9	7	0	2	69	45	3	3	8	5	0	7	3	6	14	1	17	12	5	0	0	8	3	3	5	5	0	0	6	5	0	7	13	0	9	1	2	0	0	7	21	3	3	4	0	2	2	2	9	0	2	2	4	1	5
g__Azomonas	18	13	25	7	2	0	1	5	7	141	195	65	49	2	2	0	0	26	0	0	1	9	10	0	0	2	0	4	1	4	0	0	0	5	17	1	2	0	5	5	3	2	0	0	10	0	3	0	86	0	2	0	12	0	2	0	0	7	16	1	114	85
g__Haloferacalesvirus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	10	8	14	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	12	5	0
g__Aliicoccus	0	4	0	4	7	0	3	4	0	38	4	50	45	22	4	0	0	0	6	9	1	11	12	1	1	3	13	0	0	0	34	0	0	0	46	5	5	0	7	5	0	3	4	0	1	0	55	48	28	2	0	6	25	0	0	0	0	1	0	0	3	4
g__Candidatus Thiosymbion	3	15	3	12	5	22	2	6	2	7	19	14	7	9	5	2	7	1	23	9	1	14	157	0	6	27	4	0	2	1	0	6	31	7	4	8	14	0	17	32	10	10	1	2	7	0	2	4	52	7	13	10	25	1	3	77	23	7	7	14	26	56
g__Desulfovulcanus	1	2	2	0	2	0	1	0	0	0	1	0	0	3	4	0	0	0	7	3	2	5	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	2	4	2	0	0	0	3	0	1	2	0	0	0	2	12	0	0	2	0	6	39	1	0	21
g__Vampirococcus	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1
g__Methylobacillus	36	23	44	5	8	1	3	48	7	14	130	139	24	22	5	4	4	54	9	8	3	4	21	0	6	17	1	1	2	24	2	4	5	22	132	6	6	0	12	7	7	0	0	2	19	0	1	10	170	4	3	2	1	0	7	2	0	111	173	3	123	222
g__Aciduliprofundum	2	0	0	1	2	1	0	1	1	8	2	8	10	5	2	0	0	2	0	2	0	0	4	1	1	0	1	0	0	6	0	0	1	1	0	0	4	0	2	3	1	3	0	0	0	0	3	3	2	38	81	1	1	2	0	0	0	0	0	3	3	0
g__Gaetbulibacter	0	0	0	0	0	0	0	3	0	5	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	21	0	0	2
g__Heortia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Methermicoccus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	6	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0
g__Ayohtrevirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Neofusicoccum	49	647	119	799	491	65	97	540	232	282	68	44	19	351	278	1211	752	10	1060	1277	4	8	19	6	1206	502	1415	414	1164	709	1503	1756	7	1542	445	585	270	0	474	576	513	5	1971	866	33	2	768	97	58	440	582	0	6	22	26	0	17	288	33	3	20	2
g__Onygena	0	1	0	2	3	4	0	1	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	1	1	25	4	3	0	0	2	1	0	2	0	14	6	0	1	0	7	1	6	0	0	0	1	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0
g__Alkalitalea	0	2	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Capillimicrobium	7	16	18	95	150	25	2	306	13	48	14	84	54	51	19	6	3	13	82	95	426	1156	1398	84	27	166	10	15	2	5	2	25	623	21	72	76	76	34	199	415	139	255	5	11	10	4	30	66	4	64	70	331	1497	32	35	599	214	4	21	816	56	39
g__Kerria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
g__Natronospira	13	19	22	3	7	11	0	13	8	7	17	106	69	11	2	0	0	3	11	22	0	12	7	0	0	8	0	0	0	2	2	1	335	2	5	6	3	0	6	181	32	11	3	5	2	2	14	35	15	1	16	3	15	5	0	30	61	44	5	27	13	10
g__Lessardia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
g__Calidifontibacillus	55	22	0	2	2	0	28	0	7	309	64	196	277	302	632	4	11	0	44	5	0	0	0	1	28	2	49	2	0	0	1772	0	19	2	223	3	3	0	0	2	2	0	443	13	3	0	190	438	68	0	1	3	4	0	2	2	0	2	3	0	11	81
g__Callistemon	0	0	0	0	0	0	0	1	0	2	0	2	0	1	3	0	0	0	2	10	0	0	0	0	2	5	0	1	5	2	1	14	0	2	2	9	6	0	6	0	0	0	2	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0
g__Nyssomyia	0	7	0	4	18	5	0	8	3	2	0	0	2	2	10	4	5	2	6	6	0	0	0	10	5	21	3	13	7	3	3	3	0	14	0	3	29	0	8	5	3	2	5	7	0	0	0	0	0	7	12	0	0	0	0	0	0	1	0	0	2	0
g__Methylophaga	56	37	106	10	8	34	30	22	19	158	392	357	76	124	23	3	40	92	18	23	2	21	24	3	24	32	2	5	2	44	4	8	28	50	27	14	9	2	32	25	8	17	14	15	19	0	9	22	261	5	2	6	19	6	10	132	2	54	104	63	139	214
g__Scedosporium	14	73	27	62	76	21	30	132	41	30	2	10	5	105	73	108	125	0	277	270	0	0	3	3	421	212	178	93	187	161	136	215	5	228	60	81	57	0	62	63	81	0	395	148	4	0	134	22	5	74	107	0	4	7	9	0	2	37	1	2	5	1
g__Nitrosovibrio	28	34	12	8	10	9	0	4	42	4	37	13	6	3	2	2	7	8	12	5	6	110	3	1	16	37	1	0	0	9	2	3	143	1	0	10	5	6	13	44	11	0	0	0	5	0	0	2	7	4	3	17	37	0	2	8	20	1	155	7	160	163
g__Alexandriicola	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Candidatus Weimeria	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0
g__Simochromis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Kehishuvirus	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
g__Labrenzia	148	43	140	8	11	3	4	18	11	23	40	44	39	16	2	0	2	28	15	15	1	22	28	0	6	19	3	0	4	58	7	3	12	8	8	9	0	0	13	8	2	31	5	8	15	0	0	12	12	3	3	2	13	0	0	8	7	19	34	4	257	48
g__Jwalphavirus	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Paucidesulfovibrio	0	0	7	3	5	0	0	1	0	4	2	5	5	11	6	0	0	10	4	3	0	9	4	0	4	12	0	0	4	0	1	4	34	1	2	2	0	1	3	9	4	4	1	2	6	0	0	2	36	5	0	2	7	1	0	7	8	3	4	2	12	17
